X0Y1,Defect,StrainRate,Temperature,FractureStrain,FractureStrength,YoungsModulus
1,2,0.0001,600,0.1138,77.99583,858.332767
1,2,0.0001,600,0.10423,73.407438,868.969861
1,2,0.00025,1,0.159725,100.382577,840.394047
1,2,0.00025,1,0.1596,100.352518,840.396362
1,2,0.00025,1,0.15975,100.401615,840.384918
1,2,0.00025,1,0.159725,100.390985,840.375131
1,2,0.00025,1,0.159625,100.374371,840.411072
1,2,0.00025,10,0.157825,99.705565,838.965141
1,2,0.00025,10,0.1581,99.767676,838.876485
1,2,0.00025,10,0.15765,99.611455,838.6512
1,2,0.00025,10,0.15795,99.739734,839.218171
1,2,0.00025,10,0.15895,100.060628,839.044778
1,2,0.00025,100,0.1458,94.737399,848.325529
1,2,0.00025,100,0.1423,93.379561,848.76783
1,2,0.00025,100,0.1443,94.075401,847.973558
1,2,0.00025,100,0.142275,93.50558,847.906295
1,2,0.00025,100,0.1428,93.52869,847.517256
1,2,0.00025,1200,0.0943,66.256315,840.39178
1,2,0.00025,1200,0.08585,61.489667,835.325093
1,2,0.00025,1200,0.0801,58.417387,829.238795
1,2,0.00025,1200,0.090675,64.408966,839.58829
1,2,0.00025,1200,0.083225,60.300641,837.369338
1,2,0.00025,300,0.13045,87.310107,866.924578
1,2,0.00025,300,0.131675,88.020533,863.20837
1,2,0.00025,300,0.13235,87.917824,862.082982
1,2,0.00025,300,0.13195,87.576658,864.427936
1,2,0.00025,300,0.129925,86.668788,865.117262
1,2,0.00025,600,0.106775,74.927359,862.445928
1,2,0.00025,600,0.119475,80.641287,858.016782
1,2,0.00025,600,0.121725,81.059642,854.364051
1,2,0.00025,600,0.10665,74.458589,862.131382
1,2,0.00025,600,0.116375,79.351549,863.96712
1,2,0.0005,1,0.15975,100.400891,840.515416
1,2,0.0005,1,0.1598,100.408258,840.543078
1,2,0.0005,1,0.1599,100.447346,840.500397
1,2,0.0005,1,0.16,100.489141,840.538423
1,2,0.0005,1,0.16,100.490726,840.544117
1,2,0.0005,10,0.15895,100.052584,838.907943
1,2,0.0005,10,0.1585,99.898045,838.926444
1,2,0.0005,10,0.15855,99.909632,838.658993
1,2,0.0005,10,0.1582,99.801472,839.050594
1,2,0.0005,10,0.1586,99.956524,838.974468
1,2,0.0005,100,0.1432,93.723323,849.067799
1,2,0.0005,100,0.14295,93.627894,847.70642
1,2,0.0005,100,0.14475,94.22784,847.836817
1,2,0.0005,100,0.1456,94.710455,847.141052
1,2,0.0005,100,0.14305,93.549236,846.21049
1,2,0.0005,1200,0.09075,64.130959,844.564087
1,2,0.0005,1200,0.0885,62.769183,839.281467
1,2,0.0005,1200,0.09195,64.442025,831.291103
1,2,0.0005,1200,0.08865,63.214817,841.328568
1,2,0.0005,1200,0.08965,63.716339,831.719996
1,2,0.0005,300,0.1325,88.06091,866.588045
1,2,0.0005,300,0.1324,88.156654,866.04356
1,2,0.0005,300,0.13235,87.930637,861.381797
1,2,0.0005,300,0.13225,87.665167,865.740862
1,2,0.0005,300,0.13485,88.688789,861.678663
1,2,0.0005,600,0.118,80.255737,860.84624
1,2,0.0005,600,0.11735,79.486452,863.006042
1,2,0.0005,600,0.12225,81.293228,856.078276
1,2,0.0005,600,0.12275,81.873271,870.078338
1,2,0.0005,600,0.10935,75.926459,869.934776
1,2,0.001,1,0.1599,100.436197,840.786652
1,2,0.001,1,0.16,100.483411,840.813185
1,2,0.001,1,0.1599,100.447223,840.794694
1,2,0.001,1,0.1602,100.534959,840.801937
1,2,0.001,1,0.1599,100.455673,840.823547
1,2,0.001,10,0.159,100.055712,838.878622
1,2,0.001,10,0.1584,99.86489,839.023139
1,2,0.001,10,0.1589,100.024219,838.761586
1,2,0.001,10,0.1582,99.797799,838.945738
1,2,0.001,10,0.1576,99.627521,838.979835
1,2,0.001,100,0.1448,94.377971,848.741009
1,2,0.001,100,0.1488,95.763784,848.377188
1,2,0.001,100,0.1446,94.105166,847.62079
1,2,0.001,100,0.1463,95.052219,847.016985
1,2,0.001,100,0.1436,93.699601,846.809218
1,2,0.001,1200,0.0938,66.047298,840.246296
1,2,0.001,1200,0.0932,64.802146,837.592728
1,2,0.001,1200,0.0896,62.752579,841.900717
1,2,0.001,1200,0.0974,67.05946,833.619884
1,2,0.001,1200,0.0966,67.340702,846.73604
1,2,0.001,300,0.1317,87.856971,866.919391
1,2,0.001,300,0.1285,86.587997,864.009059
1,2,0.001,300,0.1343,88.441029,861.567258
1,2,0.001,300,0.1346,88.80847,867.302583
1,2,0.001,300,0.1338,88.081789,865.054621
1,2,0.001,600,0.1119,77.438789,869.488403
1,2,0.001,600,0.1165,79.172199,863.214978
1,2,0.001,600,0.1276,83.571414,863.001041
1,2,0.001,600,0.1238,82.438486,868.857631
1,2,0.001,600,0.1219,81.826739,873.545243
1,2,0.0025,1,0.1605,100.631544,841.659011
1,2,0.0025,1,0.1605,100.574306,841.682954
1,2,0.0025,1,0.16025,100.559757,841.670262
1,2,0.0025,1,0.16025,100.55998,841.62877
1,2,0.0025,1,0.16025,100.574983,841.681685
1,2,0.0025,10,0.15825,99.815138,838.803618
1,2,0.0025,10,0.158,99.734803,838.803752
1,2,0.0025,10,0.16,100.372925,838.746141
1,2,0.0025,10,0.16025,100.488868,838.991068
1,2,0.0025,10,0.159,100.058732,838.781923
1,2,0.0025,100,0.14275,93.477086,846.669516
1,2,0.0025,100,0.14925,95.945005,847.9448
1,2,0.0025,100,0.14625,94.741357,843.596488
1,2,0.0025,100,0.14425,94.132013,844.658828
1,2,0.0025,100,0.14525,94.351381,842.878776
1,2,0.0025,1200,0.085,61.614991,857.028954
1,2,0.0025,1200,0.101,68.846379,835.840044
1,2,0.0025,1200,0.10275,69.991148,831.142961
1,2,0.0025,1200,0.09575,66.367278,847.159397
1,2,0.0025,1200,0.10475,71.162669,850.396673
1,2,0.0025,300,0.1325,88.102078,865.668538
1,2,0.0025,300,0.136,89.78876,863.215794
1,2,0.0025,300,0.13325,88.218891,860.382923
1,2,0.0025,300,0.1385,90.21262,861.261172
1,2,0.0025,300,0.13625,89.211652,862.787998
1,2,0.0025,600,0.1065,74.609154,870.967516
1,2,0.0025,600,0.13275,85.992205,863.626222
1,2,0.0025,600,0.12325,81.436912,856.92313
1,2,0.0025,600,0.11175,76.704836,868.021779
1,2,0.0025,600,0.12075,81.466739,872.797327
0,3,0.00005,1,0.10016,79.966407,968.512877
0,3,0.00005,1,0.10007,79.931292,968.635397
0,3,0.00005,1,0.100035,79.907464,968.639482
0,3,0.00005,1,0.10007,79.935278,968.504783
0,3,0.00005,1,0.100165,79.956729,968.516878
0,3,0.00005,10,0.09982,79.79684,966.336429
0,3,0.00005,10,0.099835,79.756685,965.676033
0,3,0.00005,10,0.099955,79.803853,965.470176
0,3,0.00005,10,0.099875,79.803777,966.050749
0,3,0.00005,10,0.09975,79.755218,966.191883
0,3,0.00005,100,0.09798,78.216234,957.559124
0,3,0.00005,100,0.096275,77.322321,953.682364
0,3,0.00005,100,0.09769,77.992812,951.546535
0,3,0.00005,100,0.09814,78.262517,957.774092
0,3,0.00005,100,0.09871,78.536714,954.709319
0,3,0.00005,1200,0.063835,51.414728,863.181406
0,3,0.00005,1200,0.06515,52.757874,861.742831
0,3,0.00005,1200,0.06385,52.204594,883.336181
0,3,0.00005,1200,0.063125,51.415475,875.341075
0,3,0.00005,1200,0.066565,53.471015,875.739091
0,3,0.00005,300,0.08903,72.218484,943.814406
0,3,0.00005,300,0.089,72.27916,941.895967
0,3,0.00005,300,0.092785,74.125521,942.050687
0,3,0.00005,300,0.09289,74.156312,940.426135
0,3,0.00005,300,0.0934,74.431364,939.926853
0,3,0.00005,600,0.07809,63.877009,917.89779
0,3,0.00005,600,0.07961,64.771639,925.381607
0,3,0.00005,600,0.07747,63.079415,901.537969
0,3,0.00005,600,0.075185,62.730427,924.525679
0,3,0.00005,600,0.078645,64.272103,913.291844
0,3,0.0001,1,0.10014,79.945614,968.680638
0,3,0.0001,1,0.09996,79.896544,968.73051
0,3,0.0001,1,0.10006,79.93197,968.69572
0,3,0.0001,1,0.10009,79.936309,968.626874
0,3,0.0001,1,0.10003,79.914301,968.635739
0,3,0.0001,10,0.09973,79.758673,966.413613
0,3,0.0001,10,0.10009,79.861169,965.710485
0,3,0.0001,10,0.10017,79.899979,965.783724
0,3,0.0001,10,0.09995,79.830563,966.228794
0,3,0.0001,10,0.09979,79.760412,966.360821
0,3,0.0001,100,0.09718,77.771357,957.008627
0,3,0.0001,100,0.09833,78.373057,954.332808
0,3,0.0001,100,0.09766,77.93641,952.384682
0,3,0.0001,100,0.0983,78.264386,958.326534
0,3,0.0001,100,0.09852,78.426719,955.66217
0,3,0.0001,1200,0.06769,54.077426,859.783866
0,3,0.0001,1200,0.06167,50.340171,859.459209
0,3,0.0001,1200,0.06686,53.969618,873.047795
0,3,0.0001,1200,0.06725,54.115079,866.711553
0,3,0.0001,1200,0.06631,53.145632,863.428153
0,3,0.0001,300,0.09161,73.607505,946.702569
0,3,0.0001,300,0.09074,73.319448,942.515598
0,3,0.0001,300,0.09201,73.644498,937.826983
0,3,0.0001,300,0.09404,74.757387,940.643327
0,3,0.0001,300,0.09044,72.825319,943.166882
0,3,0.0001,600,0.08337,67.053355,914.444766
0,3,0.0001,600,0.08304,66.698481,918.136714
0,3,0.0001,600,0.08462,67.252801,903.562505
0,3,0.0001,600,0.08124,66.26729,919.619904
0,3,0.0001,600,0.08347,67.063414,913.90784
0,3,0.00025,1,0.10005,79.910912,969.019807
0,3,0.00025,1,0.100125,79.94071,968.984848
0,3,0.00025,1,0.1,79.912514,969.050837
0,3,0.00025,1,0.10005,79.889146,968.878283
0,3,0.00025,1,0.1,79.894161,968.942384
0,3,0.00025,10,0.099975,79.881558,966.740758
0,3,0.00025,10,0.09995,79.832575,966.019124
0,3,0.00025,10,0.099825,79.75423,965.850027
0,3,0.00025,10,0.1,79.825103,966.51078
0,3,0.00025,10,0.099975,79.850102,966.747258
0,3,0.00025,100,0.096575,77.506742,958.385547
0,3,0.00025,100,0.097825,78.075685,955.487147
0,3,0.00025,100,0.09935,78.756009,953.664218
0,3,0.00025,100,0.097875,78.054071,958.616714
0,3,0.00025,100,0.097225,77.765543,954.533418
0,3,0.00025,1200,0.0655,52.507422,866.118735
0,3,0.00025,1200,0.064525,52.328458,869.334709
0,3,0.00025,1200,0.068475,54.907165,879.376801
0,3,0.00025,1200,0.06695,53.850211,880.977635
0,3,0.00025,1200,0.06955,55.335995,874.708463
0,3,0.00025,300,0.0925,74.148474,947.504832
0,3,0.00025,300,0.09455,75.153545,945.32851
0,3,0.00025,300,0.092825,74.08744,942.735332
0,3,0.00025,300,0.0916,73.412654,947.477421
0,3,0.00025,300,0.09285,74.125418,944.647875
0,3,0.00025,600,0.0866,68.825991,914.721508
0,3,0.00025,600,0.0827,66.536292,922.83958
0,3,0.00025,600,0.08365,66.730125,907.77034
0,3,0.00025,600,0.083525,67.581536,925.196582
0,3,0.00025,600,0.084175,67.378647,918.973743
0,3,0.0005,1,0.1002,79.944973,969.468748
0,3,0.0005,1,0.1001,79.904301,969.583842
0,3,0.0005,1,0.10025,80.001161,969.561318
0,3,0.0005,1,0.1003,80.00033,969.410506
0,3,0.0005,1,0.1001,79.898633,969.487311
0,3,0.0005,10,0.10015,79.934853,967.034449
0,3,0.0005,10,0.09965,79.720483,966.818436
0,3,0.0005,10,0.10015,79.892641,966.189128
0,3,0.0005,10,0.1,79.882206,966.842335
0,3,0.0005,10,0.10015,79.916536,967.273351
0,3,0.0005,100,0.0987,78.528555,958.075705
0,3,0.0005,100,0.0979,78.151385,954.689914
0,3,0.0005,100,0.09815,78.125881,952.706938
0,3,0.0005,100,0.09985,79.077107,956.870603
0,3,0.0005,100,0.09915,78.768371,955.527582
0,3,0.0005,1200,0.07455,58.031007,868.707352
0,3,0.0005,1200,0.0664,53.511029,882.16913
0,3,0.0005,1200,0.0699,56.100455,887.215911
0,3,0.0005,1200,0.07175,56.961596,895.771135
0,3,0.0005,1200,0.07055,55.876096,874.076231
0,3,0.0005,300,0.0935,74.653184,948.270338
0,3,0.0005,300,0.0942,75.046424,943.799382
0,3,0.0005,300,0.09465,74.992424,942.407671
0,3,0.0005,300,0.0953,75.409941,949.034644
0,3,0.0005,300,0.09385,74.659847,945.282095
0,3,0.0005,600,0.0815,65.705333,918.216503
0,3,0.0005,600,0.0857,68.239396,929.558825
0,3,0.0005,600,0.0812,65.468499,911.833048
0,3,0.0005,600,0.08435,68.060194,928.268721
0,3,0.0005,600,0.085,67.959405,920.211806
0,3,0.001,1,0.1004,79.997768,970.387878
0,3,0.001,1,0.1003,80.00578,970.292941
0,3,0.001,1,0.1003,79.997752,970.356406
0,3,0.001,1,0.1004,80.013525,970.25262
0,3,0.001,1,0.1003,79.990864,970.262929
0,3,0.001,10,0.1003,79.986454,967.941004
0,3,0.001,10,0.1002,79.891269,967.023994
0,3,0.001,10,0.1003,79.887703,967.289267
0,3,0.001,10,0.0999,79.79844,967.671127
0,3,0.001,10,0.1002,79.95091,967.643628
0,3,0.001,100,0.1002,79.251466,953.995669
0,3,0.001,100,0.0982,78.244541,953.555818
0,3,0.001,100,0.099,78.582274,950.787631
0,3,0.001,100,0.0996,78.846982,957.157089
0,3,0.001,100,0.0996,78.938635,955.70643
0,3,0.001,1200,0.073,57.157268,875.239938
0,3,0.001,1200,0.0712,56.591369,882.507025
0,3,0.001,1200,0.0682,54.682368,880.052701
0,3,0.001,1200,0.0728,57.58001,884.218529
0,3,0.001,1200,0.0691,54.790444,862.604344
0,3,0.001,300,0.0966,76.146154,950.298762
0,3,0.001,300,0.0926,74.233727,948.634684
0,3,0.001,300,0.0913,73.331247,943.469107
0,3,0.001,300,0.0959,75.744031,952.274047
0,3,0.001,300,0.0937,74.458963,949.442868
0,3,0.001,600,0.0817,66.158808,920.976747
0,3,0.001,600,0.0866,68.598608,927.101883
0,3,0.001,600,0.0891,69.859121,912.432012
0,3,0.001,600,0.0795,65.382675,930.364314
0,3,0.001,600,0.0898,70.631342,922.926605
0,3,0.0025,1,0.1005,80.046365,971.46105
0,3,0.0025,1,0.10025,79.973497,971.218353
0,3,0.0025,1,0.1005,80.019679,971.593884
0,3,0.0025,1,0.1005,80.026656,971.495745
0,3,0.0025,1,0.1005,80.038448,970.929889
0,3,0.0025,10,0.10025,79.937202,967.827224
0,3,0.0025,10,0.10025,79.855183,969.047967
0,3,0.0025,10,0.10025,79.821042,968.266098
0,3,0.0025,10,0.1,79.766829,968.590218
0,3,0.0025,10,0.10025,79.894406,968.294741
0,3,0.0025,100,0.09925,78.651556,949.616054
0,3,0.0025,100,0.0995,78.851204,948.958087
0,3,0.0025,100,0.09925,78.613965,946.392628
0,3,0.0025,100,0.09925,78.74651,951.808267
0,3,0.0025,100,0.10075,79.528066,948.559827
0,3,0.0025,1200,0.07425,57.795374,876.214518
0,3,0.0025,1200,0.06875,55.044362,884.741734
0,3,0.0025,1200,0.0735,58.067439,891.46021
0,3,0.0025,1200,0.07425,58.616945,888.349892
0,3,0.0025,1200,0.073,57.162924,872.046214
0,3,0.0025,300,0.09675,76.235119,948.96662
0,3,0.0025,300,0.09475,75.274832,956.456078
0,3,0.0025,300,0.09425,74.733708,944.62877
0,3,0.0025,300,0.09825,76.80372,953.220579
0,3,0.0025,300,0.0935,74.546032,948.70852
0,3,0.0025,600,0.0885,69.894945,922.414826
0,3,0.0025,600,0.09125,71.146798,934.895039
0,3,0.0025,600,0.08925,69.931438,920.13233
0,3,0.0025,600,0.09025,71.306688,930.554868
0,3,0.0025,600,0.0895,70.324953,929.927181
1,3,0.00005,1,0.16045,100.481364,839.378272
1,3,0.00005,1,0.160595,100.524936,839.37627
1,3,0.00005,1,0.16043,100.471845,839.366006
1,3,0.00005,1,0.160725,100.576294,839.372458
1,3,0.00005,1,0.160265,100.427778,839.373605
1,3,0.00005,10,0.159165,99.952329,837.861362
1,3,0.00005,10,0.15891,99.929307,837.951522
1,3,0.00005,10,0.157835,99.573328,838.066224
1,3,0.00005,10,0.158935,99.927518,837.956195
1,3,0.00005,10,0.15871,99.841741,837.988749
1,3,0.00005,100,0.14104,92.859147,848.845482
1,3,0.00005,100,0.141285,92.801598,849.025437
1,3,0.00005,100,0.14185,93.098988,845.660732
1,3,0.00005,100,0.138945,92.019408,847.230802
1,3,0.00005,100,0.140075,92.404002,846.481227
1,3,0.00005,1200,0.075275,55.322171,827.796319
1,3,0.00005,1200,0.071645,52.479089,823.006299
1,3,0.00005,1200,0.076105,55.825964,822.850966
1,3,0.00005,1200,0.071815,53.033834,836.116431
1,3,0.00005,1200,0.076425,55.679112,819.980423
1,3,0.00005,300,0.12925,86.628819,864.710758
1,3,0.00005,300,0.12703,85.52622,862.779572
1,3,0.00005,300,0.12691,85.655831,861.280192
1,3,0.00005,300,0.125815,85.292463,862.482983
1,3,0.00005,300,0.122815,83.78137,865.979921
1,3,0.00005,600,0.10955,76.081957,864.009218
1,3,0.00005,600,0.111745,77.331027,857.946208
1,3,0.00005,600,0.109185,75.966151,866.030277
1,3,0.00005,600,0.10002,71.034945,856.24746
1,3,0.00005,600,0.1116,76.989252,859.527709
1,3,0.0001,1,0.16059,100.531692,839.373113
1,3,0.0001,1,0.16061,100.529218,839.379798
1,3,0.0001,1,0.16076,100.57668,839.357718
1,3,0.0001,1,0.16047,100.491234,839.383698
1,3,0.0001,1,0.16034,100.451783,839.402433
1,3,0.0001,10,0.1593,99.982345,837.815717
1,3,0.0001,10,0.15876,99.871608,838.044857
1,3,0.0001,10,0.15845,99.77468,838.057153
1,3,0.0001,10,0.15924,100.013396,837.978536
1,3,0.0001,10,0.15943,100.056007,838.015859
1,3,0.0001,100,0.14052,92.638782,848.807227
1,3,0.0001,100,0.14153,92.887126,849.407115
1,3,0.0001,100,0.14067,92.648552,846.530567
1,3,0.0001,100,0.14076,92.743362,847.592907
1,3,0.0001,100,0.13982,92.345106,847.411203
1,3,0.0001,1200,0.07143,52.648067,830.921571
1,3,0.0001,1200,0.07658,56.150621,815.75093
1,3,0.0001,1200,0.08423,60.225102,830.730756
1,3,0.0001,1200,0.07442,54.280015,844.6031
1,3,0.0001,1200,0.07429,54.74849,830.519679
1,3,0.0001,300,0.12985,86.879459,866.989555
1,3,0.0001,300,0.1316,87.491217,862.506212
1,3,0.0001,300,0.12662,85.481479,862.719318
1,3,0.0001,300,0.12613,85.349579,862.743628
1,3,0.0001,300,0.13061,87.140685,866.895671
1,3,0.0001,600,0.1136,77.888211,864.127553
1,3,0.0001,600,0.10959,76.467644,866.122922
1,3,0.0001,600,0.11819,80.11426,862.890329
1,3,0.0001,600,0.11322,77.318242,852.602605
1,3,0.0001,600,0.1151,78.554695,858.071398
1,3,0.00025,1,0.1608,100.595148,839.443807
1,3,0.00025,1,0.160675,100.543224,839.466719
1,3,0.00025,1,0.1606,100.513051,839.452949
1,3,0.00025,1,0.16075,100.570836,839.43444
1,3,0.00025,1,0.160775,100.574092,839.45475
1,3,0.00025,10,0.159825,100.169387,837.8626
1,3,0.00025,10,0.15925,100.01642,837.960899
1,3,0.00025,10,0.15905,99.963858,838.109093
1,3,0.00025,10,0.159375,100.036792,838.071759
1,3,0.00025,10,0.15845,99.738021,837.927005
1,3,0.00025,100,0.14645,94.863421,849.998497
1,3,0.00025,100,0.145125,94.193263,848.453841
1,3,0.00025,100,0.143225,93.608696,846.678295
1,3,0.00025,100,0.14235,93.315858,848.246183
1,3,0.00025,100,0.1448,94.190852,847.593935
1,3,0.00025,1200,0.085525,60.93836,834.209699
1,3,0.00025,1200,0.0882,62.409624,830.089991
1,3,0.00025,1200,0.0874,62.228854,841.639247
1,3,0.00025,1200,0.080275,57.619869,844.117636
1,3,0.00025,1200,0.08975,63.407461,844.795635
1,3,0.00025,300,0.13345,88.39625,871.110642
1,3,0.00025,300,0.1329,88.00259,865.033197
1,3,0.00025,300,0.132875,88.068335,859.267491
1,3,0.00025,300,0.131925,87.715776,864.375458
1,3,0.00025,300,0.1285,86.156019,862.905171
1,3,0.00025,600,0.1097,75.873493,869.276325
1,3,0.00025,600,0.1047,73.737753,867.358979
1,3,0.00025,600,0.116825,79.499591,865.042701
1,3,0.00025,600,0.118625,79.809095,854.637757
1,3,0.00025,600,0.106225,74.286998,875.471087
1,3,0.0005,1,0.16075,100.565997,839.570679
1,3,0.0005,1,0.16095,100.621153,839.596958
1,3,0.0005,1,0.1608,100.576254,839.562357
1,3,0.0005,1,0.16095,100.635059,839.560961
1,3,0.0005,1,0.16075,100.562126,839.573573
1,3,0.0005,10,0.1595,100.039375,837.751055
1,3,0.0005,10,0.1597,100.151999,837.919199
1,3,0.0005,10,0.15895,99.916512,838.020607
1,3,0.0005,10,0.15945,100.055882,838.046311
1,3,0.0005,10,0.15975,100.153842,837.810803
1,3,0.0005,100,0.1422,93.313073,849.038836
1,3,0.0005,100,0.13745,91.204069,847.90133
1,3,0.0005,100,0.14615,94.721556,846.806049
1,3,0.0005,100,0.1434,93.743363,848.053316
1,3,0.0005,100,0.1433,93.687485,847.404937
1,3,0.0005,1200,0.07275,53.099163,838.444364
1,3,0.0005,1200,0.08035,57.05559,823.759771
1,3,0.0005,1200,0.0842,60.27113,844.039108
1,3,0.0005,1200,0.0897,63.295458,842.844599
1,3,0.0005,1200,0.087,62.273312,849.187123
1,3,0.0005,300,0.13335,88.371981,866.225735
1,3,0.0005,300,0.12925,86.39842,862.503151
1,3,0.0005,300,0.12885,86.224484,859.719729
1,3,0.0005,300,0.12905,86.641246,865.803939
1,3,0.0005,300,0.1321,87.664488,861.966202
1,3,0.0005,600,0.11445,78.369622,866.529132
1,3,0.0005,600,0.1126,77.526812,860.483655
1,3,0.0005,600,0.1042,73.396101,871.403666
1,3,0.0005,600,0.1048,73.207694,856.762098
1,3,0.0005,600,0.11375,77.7733,865.258244
1,3,0.001,1,0.1609,100.614585,839.808544
1,3,0.001,1,0.161,100.638319,839.836572
1,3,0.001,1,0.1607,100.542007,839.819913
1,3,0.001,1,0.161,100.64948,839.795242
1,3,0.001,1,0.1609,100.618928,839.831943
1,3,0.001,10,0.1603,100.308943,837.536575
1,3,0.001,10,0.1593,100.027133,838.059533
1,3,0.001,10,0.16,100.27852,838.045397
1,3,0.001,10,0.1599,100.198241,838.083658
1,3,0.001,10,0.1594,100.014564,837.757832
1,3,0.001,100,0.1437,93.85251,848.932468
1,3,0.001,100,0.1484,95.460552,848.311237
1,3,0.001,100,0.1463,94.72199,845.897839
1,3,0.001,100,0.1454,94.507874,848.006487
1,3,0.001,100,0.1394,92.093157,846.112218
1,3,0.001,1200,0.0966,66.113974,852.116419
1,3,0.001,1200,0.0894,62.804623,831.466617
1,3,0.001,1200,0.086,61.02184,833.885323
1,3,0.001,1200,0.0947,65.668664,848.260212
1,3,0.001,1200,0.0927,64.644229,851.847526
1,3,0.001,300,0.1345,88.956916,868.750924
1,3,0.001,300,0.1342,88.578172,863.156962
1,3,0.001,300,0.1279,85.87216,860.534257
1,3,0.001,300,0.1346,88.924776,866.341472
1,3,0.001,300,0.132,87.63086,865.161242
1,3,0.001,600,0.1148,78.46142,877.002734
1,3,0.001,600,0.1148,78.576868,870.910308
1,3,0.001,600,0.1211,81.328621,865.993976
1,3,0.001,600,0.1231,81.740546,860.626386
1,3,0.001,600,0.1186,80.045264,864.673076
1,3,0.0025,1,0.16125,100.711728,840.680304
1,3,0.0025,1,0.16125,100.720222,840.656922
1,3,0.0025,1,0.161,100.622365,840.641338
1,3,0.0025,1,0.1615,100.735209,840.79394
1,3,0.0025,1,0.16125,100.654442,840.744474
1,3,0.0025,10,0.1605,100.342671,837.368414
1,3,0.0025,10,0.16,100.230024,837.974446
1,3,0.0025,10,0.16,100.270444,838.00208
1,3,0.0025,10,0.15975,100.145858,838.073246
1,3,0.0025,10,0.16,100.214531,837.723042
1,3,0.0025,100,0.15025,96.1542,846.424812
1,3,0.0025,100,0.148,95.138719,845.62765
1,3,0.0025,100,0.14975,95.887132,843.610445
1,3,0.0025,100,0.14425,93.864101,845.172786
1,3,0.0025,100,0.1465,94.870633,843.093962
1,3,0.0025,1200,0.094,65.178076,855.621614
1,3,0.0025,1200,0.10025,67.955385,844.379252
1,3,0.0025,1200,0.0915,64.23336,839.201697
1,3,0.0025,1200,0.08875,62.402251,848.370044
1,3,0.0025,1200,0.09925,68.224843,850.854923
1,3,0.0025,300,0.1335,88.424483,866.710677
1,3,0.0025,300,0.13425,88.560855,860.580945
1,3,0.0025,300,0.13925,90.660485,854.465896
1,3,0.0025,300,0.134,88.570429,864.716259
1,3,0.0025,300,0.138,90.087478,867.238731
1,3,0.0025,600,0.12825,83.839442,868.363646
1,3,0.0025,600,0.12175,81.540061,873.575281
1,3,0.0025,600,0.1205,80.938113,863.425477
1,3,0.0025,600,0.12825,84.029609,860.04542
1,3,0.0025,600,0.1255,83.13212,863.553088
